65.64016435964245,2018-09-13-11-48-38,23.5448306,87.3422983,2 WHEELER-1,0 m
66.89851456319555,2018-09-13-11-48-38,23.5448306,87.3422983,2 WHEELER-1,0 m
67.97573088115162,2018-09-13-11-48-39,23.5448306,87.3422983,2 WHEELER-1,0 m
67.12493181038055,2018-09-13-11-48-39,23.5448306,87.3422983,2 WHEELER-1,0 m
66.5864305126048,2018-09-13-11-48-40,23.5448306,87.3422983,2 WHEELER-1,0 m
67.68407382623846,2018-09-13-11-48-40,23.5448306,87.3422983,2 WHEELER-1,0 m
66.77098414334972,2018-09-13-11-48-41,23.5448306,87.3422983,2 WHEELER-1,0 m
75.00291559114503,2018-09-13-11-48-41,23.5448306,87.3422983,2 WHEELER-1,0 m
62.01587818639014,2018-09-13-11-48-42,23.5448269,87.342304,2 WHEELER-1,0 m
62.68869628468853,2018-09-13-11-48-42,23.5448269,87.342304,2 WHEELER-1,0 m
71.82993276217762,2018-09-13-11-48-43,23.5448269,87.342304,2 WHEELER-1,0 m
71.43737194429139,2018-09-13-11-48-43,23.5448269,87.342304,2 WHEELER-1,0 m
74.65622226126732,2018-09-13-11-48-44,23.5448269,87.342304,2 WHEELER-1,0 m
72.71639974018947,2018-09-13-11-48-45,23.5448269,87.342304,2 WHEELER-1,0 m
65.40364835320914,2018-09-13-11-48-45,23.5448269,87.342304,2 WHEELER-1,0 m
71.40267705590895,2018-09-13-11-48-46,23.5448269,87.342304,2 WHEELER-1,0 m
69.9155785740019,2018-09-13-11-48-46,23.5448269,87.342304,2 WHEELER-1,0 m
70.26676571381446,2018-09-13-11-48-47,23.5448269,87.342304,2 WHEELER-1,0 m
68.22892367195142,2018-09-13-11-48-47,23.5448269,87.342304,2 WHEELER-1,0 m
68.72418213905902,2018-09-13-11-48-48,23.5448269,87.342304,2 WHEELER-1,0 m
64.74136363043652,2018-09-13-11-48-48,23.5448261,87.3423053,2 WHEELER-1,0 m
62.88713397541897,2018-09-13-11-48-49,23.5448261,87.3423053,2 WHEELER-1,0 m
64.6660927695805,2018-09-13-11-48-49,23.5448261,87.3423053,2 WHEELER-1,0 m
60.67792002706214,2018-09-13-11-48-50,23.5448261,87.3423053,2 WHEELER-1,0 m
61.15421361799151,2018-09-13-11-48-50,23.5448261,87.3423053,2 WHEELER-1,0 m
61.495968521411484,2018-09-13-11-48-51,23.5448261,87.3423053,2 WHEELER-1,0 m
62.10808461611225,2018-09-13-11-48-51,23.5448261,87.3423053,2 WHEELER-1,0 m
60.67443773105818,2018-09-13-11-48-52,23.5448261,87.3423053,2 WHEELER-1,0 m
70.68553779354696,2018-09-13-11-48-53,23.5448261,87.3423053,2 WHEELER-1,0 m
61.03428886772426,2018-09-13-11-48-53,23.544826,87.3423055,2 WHEELER-1,0 m
61.1462222041414,2018-09-13-11-48-54,23.544826,87.3423055,2 WHEELER-1,0 m
74.51703097227623,2018-09-13-11-48-54,23.544826,87.3423055,2 WHEELER-1,0 m
62.959011274391735,2018-09-13-11-48-55,23.544826,87.3423055,2 WHEELER-1,0 m
61.78072823572905,2018-09-13-11-48-55,23.544826,87.3423055,2 WHEELER-1,0 m
64.45456402927354,2018-09-13-11-48-56,23.544826,87.3423055,2 WHEELER-1,0 m
63.15489116026015,2018-09-13-11-48-56,23.544826,87.3423055,2 WHEELER-1,0 m
63.881232859184685,2018-09-13-11-48-57,23.544826,87.3423055,2 WHEELER-1,0 m
64.56194570962543,2018-09-13-11-48-57,23.544826,87.3423055,2 WHEELER-1,0 m
65.95641551088796,2018-09-13-11-48-58,23.544826,87.3423055,2 WHEELER-1,0 m
72.29726776630919,2018-09-13-11-48-58,23.544826,87.3423055,2 WHEELER-1,0 m
65.68954822099785,2018-09-13-11-48-59,23.5448368,87.3422984,2 WHEELER-1,0 m
67.21570246544815,2018-09-13-11-49-00,23.5448368,87.3422984,2 WHEELER-1,0 m
